,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,2066,2076.0,3621.0,8.206281319083049e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/qgm35UmC8V #uktraffic,2017-01-15T13:46:07.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,4480,4496.0,7527.0,8.2391503039565e+17,#M25 anti-clockwise between J3 and J2 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-24T15:27:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,4481,4497.0,7528.0,8.239150391028818e+17,M25 anti-clockwise between J3 and J2 | Congestion https://t.co/hitLCn5dmN,2017-01-24T15:27:07.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,conges
0,4482,4498.0,7529.0,8.23915174650413e+17,M25 anti-clockwise between J3 and J2 | Congestion https://t.co/m0j4fghES0 Thx 2 HW England,2017-01-24T15:27:39.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges
0,4493,4509.0,7541.0,8.239180648193106e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Congestion https://t.co/ZbH22s95nW,2017-01-24T15:39:08.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,conges
0,4908,4926.0,8211.0,8.243631157815091e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/ajXXbi5aLS #uktraffic,2017-01-25T21:07:37.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,work
0,5143,5162.0,8651.0,8.249360112474112e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works,2017-01-27T11:04:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work
0,5151,5170.0,8663.0,8.249405662741258e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/ssqpHdKhoZ,2017-01-27T11:22:12.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work
0,5158,5177.0,8671.0,8.24941453725954e+17,South East Traffic M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works https://t.co/Retsbjog1y Drive Safe All,2017-01-27T11:25:43.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work
0,5374,5393.0,9040.0,8.253424309541642e+17,M25 anti-clockwise between J3 and J2 | Accident https://t.co/Wka0iUpqob,2017-01-28T13:59:04.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident
0,5376,5395.0,9042.0,8.253426980853514e+17,#M25 anti-clockwise between J3 and J2 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-28T14:00:08.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full
0,5377,5396.0,9043.0,8.253426995239322e+17,#M25 anti-clockwise between J3 and J2 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-28T14:00:08.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,accident full
0,5380,5399.0,9046.0,8.253432413021798e+17,M25 anti-clockwise between J3 and J2 | Accident https://t.co/XhqO93jX2W Thx 2 HW England,2017-01-28T14:02:17.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident
0,5383,5402.0,9049.0,8.253449508585103e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Accident,2017-01-28T14:09:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident
0,5385,5404.0,9051.0,8.253483423768617e+17,M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Accident https://t.co/gbDry7TzYd,2017-01-28T14:22:33.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,accident
