,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause,class
0,8.163096799449293e+17,#방탄소년단 #love #GOT7M25 clockwise between J5 and J6 | Clockwise | Broken down vehicle https://t.co/VtCFWGYNgS #travel #traveling,2017-01-03T15:46:08.000Z,471002654.0,Travel,,12.0,0.0,down broken,0
0,8.177577024157819e+17,M25 clockwise between J5 and J6 | Clockwise | Vehicle Recovery,2017-01-07T15:40:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,,1
0,8.177584561447404e+17,M25 clockwise between J5 and J6 | Vehicle Recovery https://t.co/XJWThOuss5,2017-01-07T15:43:03.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,,1
0,8.177589692257075e+17,#M25 clockwise between J5 and J6 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,2017-01-07T15:45:06.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,full,1
0,8.177589726357299e+17,#M25 clockwise between J5 and J6 - Vehicle Recovery - Full details at https://t.co/LwI3prBa31,2017-01-07T15:45:06.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,full,1
0,8.177595193170985e+17,M25 clockwise between J5 and J6 | Vehicle Recovery https://t.co/pDlvUT8H9V Thx 2 HW England,2017-01-07T15:47:17.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,,1
0,8.195199590133432e+17,M25 clockwise between J5 and J6 | Clockwise | Vehicle Recovery,2017-01-12T12:22:38.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,,0
0,8.195207083886264e+17,M25 clockwise between J5 and J6 | Vehicle Recovery https://t.co/FAzEROvuYR,2017-01-12T12:25:37.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,,0
0,8.195210721566065e+17,#M25 clockwise between J5 and J6 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,2017-01-12T12:27:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,full,0
0,8.195210731799511e+17,#M25 clockwise between J5 and J6 - Vehicle Recovery - Full details at https://t.co/LwI3prBa31,2017-01-12T12:27:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,full,0
0,8.195221695123579e+17,M25 clockwise between J5 and J6 | Vehicle Recovery https://t.co/spDYliT426 Thx 2 HW England,2017-01-12T12:31:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,,0
0,8.19525726164521e+17,M25 clockwise between J5 and J6 | Clockwise | Vehicle Recovery https://t.co/hdEttSXmsX,2017-01-12T12:45:33.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,,0
0,8.195644367006638e+17,#M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Road Works | Surre https://t.co/QXiWQf9j7L #uktraffic,2017-01-12T15:19:23.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0,slip work,0
0,8.208877731671613e+17,#M25 - MINOR - Kent Clockwise - Congestion - Between J5 for M26 Kent and J8 for A217 Reigate,2017-01-16T06:57:51.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,conges,0
0,8.208888754386412e+17,M25 J5 -J6 Clockwise slow moving traffic on the M25 Clockwise between J5 and J6.: https://t.co/ZkLhJazeig,2017-01-16T07:02:13.000Z,227636125.0,KCC Highways,The Official Twitter feed for KCC Highways. Local travel information. Please report Highway faults via our website: http://t.co/XDZ5dCb6De or call 03000 418181,77747.0,1.0,slow,0
0,8.208896836348764e+17,"#M25 heavy clockwise between J5 M26 and J8, Reigate",2017-01-16T07:05:26.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy,0
0,8.208899096365916e+17,"#M25 heavy clockwise between J5 M26 and J11, Chertsey",2017-01-16T07:06:20.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy,0
0,8.213424600391639e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works,2017-01-17T13:04:36.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0
0,8.213425656643666e+17,South East Traffic M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/EB4AOZBJq3 Drive Safe All,2017-01-17T13:05:02.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0
0,8.213448464974889e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/SOPUr806pt,2017-01-17T13:14:05.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0
0,8.213473575098819e+17,Our Travel News: M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/NpZmAoZftN #travel,2017-01-17T13:24:04.000Z,66633423.0,The Sameday Company,Multi Award Winning B2B Courier Service.,907.0,0.0,work,0
0,8.216242030949335e+17,M25 clockwise between J5 and J6 | Accident https://t.co/Oo2sADT7Bv,2017-01-18T07:44:09.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident,0
0,8.216244606797169e+17,#M25 clockwise between J5 and J6 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-18T07:45:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full,0
0,8.216244620009472e+17,#M25 clockwise between J5 and J6 - Accident - Full details at https://t.co/LwI3prBa31,2017-01-18T07:45:11.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,accident full,0
0,8.216247606773678e+17,M25 clockwise between J5 and J6 | Accident https://t.co/gW5Gh7du8W Thx 2 HW England,2017-01-18T07:46:22.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident,0
0,8.216249447444193e+17,M25 clockwise between J5 and J6 | Clockwise | Accident,2017-01-18T07:47:06.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident,0
0,8.217065609130885e+17,South East Traffic M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/18i8OLgPc8 Drive Safe All,2017-01-18T13:11:25.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0
0,8.21709368726995e+17,Our Travel News: M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/3lwCYKzJL9 #travel,2017-01-18T13:22:34.000Z,66633423.0,The Sameday Company,Multi Award Winning B2B Courier Service.,907.0,0.0,work,0
0,8.217144750697759e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/VYsMObTWkM,2017-01-18T13:42:52.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0
0,8.23428835941249e+17,#M25 clockwise between J5 and J6 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T07:15:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full,0
0,8.234295893303173e+17,M25 clockwise between J5 and J6 | Congestion https://t.co/LB1DXD3xMd,2017-01-23T07:18:07.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,conges,0
0,8.234313792203162e+17,M25 clockwise between J5 and J6 | Congestion https://t.co/NhEyXtEgWa Thx 2 HW England,2017-01-23T07:25:14.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges,0
0,8.23432595379626e+17,M25 clockwise at the Clacket Lane services between J5 and J6 | Congestion https://t.co/LB1DXD3xMd,2017-01-23T07:30:04.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,conges,0
0,8.234326262498263e+17,#M25 clockwise at the Clacket Lane services between J5 and J6 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T07:30:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full,0
0,8.234338609774633e+17,M25 clockwise at the Clacket Lane services between J5 and J6 | Congestion https://t.co/NhEyXtEgWa Thx 2 HW England,2017-01-23T07:35:05.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges,0
0,8.236198322853683e+17,#M25 clockwise at the Clacket Lane services slip road between J5 and J6 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-23T19:54:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident slip full,0
0,8.236200858310738e+17,"#Traffic #update M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise https://t.co/bJzXJ74rCK January 23, 2017",2017-01-23T19:55:05.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0,slip,0
0,8.23621589149184e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Accident https://t.co/Ldc0cevaoN,2017-01-23T20:01:03.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident slip,0
0,8.236226863373558e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Accident https://t.co/ecNiQGxv3Y Thx 2 HW England,2017-01-23T20:05:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident slip,0
0,8.236237236137124e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Accident,2017-01-23T20:09:32.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident slip,0
0,8.236253665478e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Accident https://t.co/CjPevdzfqT,2017-01-23T20:16:04.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,accident slip,0
0,8.236260290969928e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Accident https://t.co/9OofJEUcGF,2017-01-23T20:18:42.000Z,3294220550.0,Naira Connect,Naira Connect is one of the world's largest online search engine for cheap flights and hotels worldwide. It's also a travel community,181.0,0.0,accident slip,0
0,8.237873621530706e+17,TRAVEL: M25 slowing clockwise between j5 and J6 and from Cobham Services to J11.,2017-01-24T06:59:47.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0,slow,0
0,8.237873621614879e+17,TRAVEL: M25 slowing clockwise between j5 and J6 and from Cobham Services to J11.,2017-01-24T06:59:47.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0,slow,0
0,8.23912018004439e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Road Works,2017-01-24T15:15:07.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,slip work,0
0,8.239120231844209e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works,2017-01-24T15:15:08.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0
0,8.239127746694554e+17,South East Traffic M25 clockwise at the Clacket Lane services slip road between J5 and J6 |… https://t.co/Ljir8Kg0uI Drive Safe All,2017-01-24T15:18:07.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,slip,0
0,8.239127766617498e+17,South East Traffic M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/5DWmkHoeIb Drive Safe All,2017-01-24T15:18:08.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0
0,8.239180509612605e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Road Works https://t.co/Vbsa26NCFq,2017-01-24T15:39:05.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,slip work,0
0,8.239180534736896e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/ia94s5lHol,2017-01-24T15:39:06.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0
0,8.239520248698675e+17,Our Travel News: M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/N1KEZx30uj #travel,2017-01-24T17:54:05.000Z,66633423.0,The Sameday Company,Multi Award Winning B2B Courier Service.,907.0,0.0,work,0
0,8.241392527453266e+17,M25 clockwise between J5 and J6 | Clockwise | Congestion,2017-01-25T06:18:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,conges,0
0,8.241400213095752e+17,#M25 clockwise between J5 and J6 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-25T06:21:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full,0
0,8.241450563450634e+17,#M25 - SEVERE - Kent Clockwise - Earlier Broken done vehicle - Between J5 for M26 Kent and J6 for A22 Kent,2017-01-25T06:41:07.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,broken,0
0,8.241608301535232e+17,M25 clockwise between J5 and J6 | Clockwise | Accident,2017-01-25T07:43:48.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,accident,0
0,8.241611879612088e+17,#M25 clockwise between J5 and J6 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-25T07:45:14.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,accident full,0
0,8.241616610282865e+17,M25 clockwise between J5 and J6 | Accident https://t.co/pGf0IXrkh6,2017-01-25T07:47:06.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident,0
0,8.24161734399316e+17,M25 clockwise between J5 and J6 | Accident https://t.co/k00LE3uFWo Thx 2 HW England,2017-01-25T07:47:24.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident,0
0,8.241621885962486e+17,#M25 clockwise btwn J5 #M26 and J6 #Godstone. 1 Lane closed following a collision. Long delays on approach. https://t.co/0MCTEmVFW7,2017-01-25T07:49:12.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0,clos collision delay,0
0,8.241621886550016e+17,#M25 clockwise btwn J5 #M26 and J6 #Godstone. 1 Lane closed following a collision. Long delays on approach. https://t.co/LJNoFM2bQg,2017-01-25T07:49:12.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,clos collision delay,0
0,8.241629505083843e+17,#M25 clockwise btwn J5 #M26 and J6 #Godstone. 1 Lane closed following a collision. Long delays on approach. https://t.co/UmGtWbxKyq Thx 2 …,2017-01-25T07:52:14.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,clos collision delay,0
0,8.241632770894684e+17,#M25 clockwise btwn J5 #M26 and J6 #Godstone. 1 Lane closed following a collision. Long delays on approach. https://t.co/FBtUEHBabi Thx 2 …,2017-01-25T07:53:32.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,clos collision delay,0
0,8.241642458520822e+17,"TRAFFIC: One lane is closed on M25 clockwise between J5 M26 and J6 Godstone after crash
https://t.co/3cmrHcUGt6 https://t.co/jn2WPy0z5E",2017-01-25T07:57:23.000Z,16745046.0,SurreyLive,News traffic and travel weather features and much more from SurreyLive Surrey Advertiser & Surrey Mirror. Like our Facebook page https://t.co/VLdvRjxmX2,170199.0,1.0,clos,0
0,8.241773823408906e+17,M25 clockwise between J5 and J6 | Broken down vehicle https://t.co/xa68LzCpQ5,2017-01-25T08:49:35.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,down broken,0
0,8.241778198235996e+17,#M25 clockwise between J5 and J6 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-25T08:51:19.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,down broken full,0
0,8.24178089370456e+17,M25 clockwise between J5 and J6 | Broken down vehicle https://t.co/tXZCdauGoa Thx 2 HW England,2017-01-25T08:52:23.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,down broken,0
0,8.241785145554534e+17,M25 clockwise between J5 and J6 | Clockwise | Broken down vehicle,2017-01-25T08:54:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,down broken,0
0,8.242044317974528e+17,M25 clockwise between J5 and J6 | Accident https://t.co/J51efG2RAL,2017-01-25T10:37:04.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident,0
0,8.242067021614694e+17,M25 clockwise between J5 and J6 | Accident https://t.co/J51efFLgcb,2017-01-25T10:46:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,accident,0
0,8.242069860656251e+17,M25 clockwise between J5 and J6 | Accident https://t.co/qvrj9Hhoe1 Thx 2 HW England,2017-01-25T10:47:13.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,accident,0
0,8.242076501372723e+17,M25 clockwise between J5 and J6 | Accident https://t.co/4hWNMwxBiA https://t.co/ejMnNUtYie,2017-01-25T10:49:51.000Z,2825411512.0,Spotted Vosa,Spotting the stripey vosa pullers about! If you see one let us know by tweeting us at @spottedvosa or our facebook page,1201.0,0.0,accident,0
0,8.24209115798913e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works,2017-01-25T10:55:40.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0
0,8.242110167706542e+17,South East Traffic M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/I4Q0bauqjR Drive Safe All,2017-01-25T11:03:14.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0
0,8.242155233700127e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/8GpE6AQMYO,2017-01-25T11:21:08.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,work,0
0,8.24215525291008e+17,M25 clockwise between J5 and J6 | Clockwise | Accident https://t.co/mA3IhSaXrI,2017-01-25T11:21:09.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,accident,0
0,8.246624701700628e+17,M25 clockwise between J5 and J6 | Clockwise | Road Works,2017-01-26T16:57:09.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,work,0
0,8.249005927619092e+17,South East Traffic M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/P6PlRyTUgs Drive Safe All,2017-01-27T08:43:21.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,work,0
0,8.249042905064038e+17,Our Travel News: M25 clockwise between J5 and J6 | Clockwise | Road Works https://t.co/BvG4fh6z1D #travel,2017-01-27T08:58:03.000Z,66633423.0,The Sameday Company,Multi Award Winning B2B Courier Service.,907.0,0.0,work,0
0,8.249360168719729e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Road Works,2017-01-27T11:04:07.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,slip work,0
0,8.249405745705247e+17,M25 clockwise at the Clacket Lane services slip road between J5 and J6 | Clockwise | Road Works https://t.co/CDS7q0unEK,2017-01-27T11:22:14.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,slip work,0
0,8.249414626724045e+17,South East Traffic M25 clockwise at the Clacket Lane services slip road between J5 and J6 |… https://t.co/xHEriNEX0v Drive Safe All,2017-01-27T11:25:46.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0,slip,0
